MERGE @ lap 1.00: Disabled. Cannot plan merge on first lap. Need valid SS that represent whole dataset.
MERGE @ lap 2.00: Disabled. Waiting for lap >= 5 (--m_startLap).
MERGE @ lap 3.00: Disabled. Waiting for lap >= 5 (--m_startLap).
MERGE @ lap 4.00: Disabled. Waiting for lap >= 5 (--m_startLap).
PLANNING merges at lap 4.20. K=16
   0/16 UIDs ineligible because on shortlist for births. 
  11,   49 : pair_score 7.975e+02, size 342. 454.
   6,    9 : pair_score 7.920e+02, size 412. 379.
   4,   14 : pair_score 7.802e+02, size 475. 304.
  10,   50 : pair_score 7.725e+02, size 387. 384.
  14,   49 : pair_score 7.593e+02, size 304. 454.
   6,   11 : pair_score 7.557e+02, size 412. 342.
   1,    4 : pair_score 7.428e+02, size 267. 475.
  10,   11 : pair_score 7.305e+02, size 387. 342.
  13,   14 : pair_score 7.232e+02, size 418. 304.
   1,   49 : pair_score 7.219e+02, size 267. 454.
   6,   14 : pair_score 7.175e+02, size 412. 304.
   1,    6 : pair_score 6.801e+02, size 267. 412.
   0,   10 : pair_score 5.928e+02, size 205. 387.
   3,   10 : pair_score 5.734e+02, size 185. 387.
   3,   11 : pair_score 5.285e+02, size 185. 342.
   1,   15 : pair_score 4.895e+02, size 267. 222.
EVALUATING merges at lap 12.00
   7,   50 : rejected. changed_loss  2.558e-02   merged_size 947.  
   7,    9 : rejected. changed_loss  3.475e-02   merged_size 938.  
   7,   11 : rejected. changed_loss  3.965e-02   merged_size 898.  
   4,   13 : rejected. changed_loss  5.483e-02   merged_size 890.  
  13,   49 : rejected. changed_loss  4.368e-02   merged_size 871.  
   7,   14 : rejected. changed_loss  5.146e-02   merged_size 863.  
   4,   50 : rejected. changed_loss  5.605e-02   merged_size 863.  
   4,    9 : rejected. changed_loss  4.249e-02   merged_size 854.  
   9,   49 : rejected. changed_loss  2.802e-02   merged_size 835.  
   1,    7 : rejected. changed_loss  2.523e-02   merged_size 827.  
  13,   50 : rejected. changed_loss  4.649e-02   merged_size 803.  
   6,   50 : rejected. changed_loss  3.175e-02   merged_size 800.  
   9,   13 : rejected. changed_loss  2.988e-02   merged_size 795.  
  11,   49 : rejected. changed_loss  4.289e-02   merged_size 795.  
   6,    9 : rejected. changed_loss  2.556e-02   merged_size 791.  
   4,   14 : rejected. changed_loss  5.621e-02   merged_size 779.  
  10,   50 : rejected. changed_loss  5.311e-02   merged_size 774.  
  14,   49 : rejected. changed_loss  4.010e-02   merged_size 760.  
   6,   11 : rejected. changed_loss  2.866e-02   merged_size 751.  
   1,    4 : rejected. changed_loss  6.269e-02   merged_size 742.  
  10,   11 : rejected. changed_loss  3.163e-02   merged_size 725.  
  13,   14 : rejected. changed_loss  3.984e-02   merged_size 719.  
   1,   49 : rejected. changed_loss  2.259e-02   merged_size 723.  
   6,   14 : rejected. changed_loss  4.462e-02   merged_size 716.  
   1,    6 : rejected. changed_loss  2.074e-02   merged_size 679.  
   0,   10 : rejected. changed_loss  3.099e-02   merged_size 590.  
   3,   10 : rejected. changed_loss  1.338e-02   merged_size 575.  
   3,   11 : rejected. changed_loss  5.214e-03   merged_size 529.  
   1,   15 : rejected. changed_loss  3.124e-02   merged_size 490.  
MERGE @ lap 12.00 : 0/29 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 12.20. K=14
   0/14 UIDs ineligible because on shortlist for births. 
   26/91 pairs eligible. 65 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   7,   15 : pair_score 7.821e+02, size 559. 222.
   9,   50 : pair_score 7.680e+02, size 379. 388.
   9,   10 : pair_score 7.654e+02, size 379. 385.
   3,    7 : pair_score 7.490e+02, size 189. 559.
  11,   50 : pair_score 7.279e+02, size 339. 388.
   9,   11 : pair_score 7.191e+02, size 379. 339.
   4,   15 : pair_score 6.975e+02, size 474. 222.
  10,   14 : pair_score 6.902e+02, size 385. 304.
   0,    4 : pair_score 6.795e+02, size 204. 474.
   3,    4 : pair_score 6.644e+02, size 189. 474.
   0,   49 : pair_score 6.608e+02, size 204. 456.
   3,   49 : pair_score 6.457e+02, size 189. 456.
  13,   15 : pair_score 6.382e+02, size 415. 222.
   6,   15 : pair_score 6.344e+02, size 411. 222.
   0,   13 : pair_score 6.201e+02, size 204. 415.
   0,    6 : pair_score 6.163e+02, size 204. 411.
  10,   15 : pair_score 6.085e+02, size 385. 222.
   3,   13 : pair_score 6.050e+02, size 189. 415.
   3,    6 : pair_score 6.012e+02, size 189. 411.
   0,    1 : pair_score 4.725e+02, size 204. 267.
EVALUATING merges at lap 13.00
   7,   15 : rejected. changed_loss  4.203e-02   merged_size 783.  
   9,   50 : rejected. changed_loss  3.480e-02   merged_size 770.  
   9,   10 : rejected. changed_loss  3.343e-02   merged_size 764.  
   3,    7 : rejected. changed_loss  3.984e-02   merged_size 752.  
  11,   50 : rejected. changed_loss  4.080e-02   merged_size 727.  
   9,   11 : rejected. changed_loss  1.935e-02   merged_size 716.  
   4,   15 : rejected. changed_loss  5.362e-02   merged_size 697.  
  10,   14 : rejected. changed_loss  4.511e-02   merged_size 688.  
   0,    4 : rejected. changed_loss  3.763e-02   merged_size 678.  
   3,    4 : rejected. changed_loss  3.567e-02   merged_size 666.  
   0,   49 : rejected. changed_loss  2.029e-02   merged_size 662.  
   3,   49 : rejected. changed_loss  2.999e-02   merged_size 649.  
  13,   15 : rejected. changed_loss  3.555e-02   merged_size 636.  
   6,   15 : rejected. changed_loss  3.314e-02   merged_size 633.  
   0,   13 : rejected. changed_loss  2.357e-02   merged_size 618.  
   0,    6 : rejected. changed_loss  4.045e-02   merged_size 615.  
  10,   15 : rejected. changed_loss  4.477e-02   merged_size 607.  
   3,   13 : rejected. changed_loss  3.041e-02   merged_size 606.  
   3,    6 : rejected. changed_loss  3.640e-02   merged_size 603.  
   0,    1 : rejected. changed_loss  5.581e-03   merged_size 472.  
MERGE @ lap 13.00 : 0/20 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 13.20. K=14
   0/14 UIDs ineligible because on shortlist for births. 
   13/91 pairs eligible. 78 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   7,   13 : pair_score 9.737e+02, size 560. 413.
  49,   50 : pair_score 8.480e+02, size 457. 390.
   4,   11 : pair_score 8.108e+02, size 474. 336.
  11,   13 : pair_score 7.502e+02, size 336. 413.
  11,   14 : pair_score 6.408e+02, size 336. 304.
   3,   50 : pair_score 5.834e+02, size 192. 390.
   3,   10 : pair_score 5.771e+02, size 192. 384.
   3,    9 : pair_score 5.725e+02, size 192. 379.
   3,   11 : pair_score 5.293e+02, size 192. 336.
   3,   14 : pair_score 4.968e+02, size 192. 304.
EVALUATING merges at lap 14.00
   7,   13 : rejected. changed_loss  2.963e-02   merged_size 973.  
  49,   50 : rejected. changed_loss  3.825e-02   merged_size 850.  
   4,   11 : rejected. changed_loss  3.926e-02   merged_size 807.  
  11,   13 : rejected. changed_loss  3.849e-02   merged_size 746.  
  11,   14 : rejected. changed_loss  4.515e-02   merged_size 638.  
   3,   50 : rejected. changed_loss  4.506e-02   merged_size 587.  
   3,   10 : rejected. changed_loss  1.342e-02   merged_size 578.  
   3,    9 : rejected. changed_loss  1.406e-02   merged_size 575.  
   3,   11 : rejected. changed_loss  5.255e-03   merged_size 529.  
   3,   14 : rejected. changed_loss  4.215e-02   merged_size 499.  
MERGE @ lap 14.00 : 0/10 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 14.20. K=14
   0/14 UIDs ineligible because on shortlist for births. 
   21/91 pairs eligible. 70 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   7,   10 : pair_score 9.445e+02, size 561. 383.
   7,   11 : pair_score 8.954e+02, size 561. 334.
   4,   10 : pair_score 8.564e+02, size 473. 383.
  10,   49 : pair_score 8.413e+02, size 383. 458.
  10,   13 : pair_score 7.957e+02, size 383. 412.
   6,   10 : pair_score 7.933e+02, size 410. 383.
  11,   49 : pair_score 7.923e+02, size 334. 458.
   3,    7 : pair_score 7.569e+02, size 195. 561.
   6,   11 : pair_score 7.443e+02, size 410. 334.
  15,   49 : pair_score 6.817e+02, size 223. 458.
   3,    4 : pair_score 6.689e+02, size 195. 473.
   3,   49 : pair_score 6.538e+02, size 195. 458.
  15,   50 : pair_score 6.158e+02, size 223. 392.
   3,   13 : pair_score 6.082e+02, size 195. 412.
   3,    6 : pair_score 6.058e+02, size 195. 410.
   9,   15 : pair_score 6.036e+02, size 380. 223.
  14,   15 : pair_score 5.275e+02, size 303. 223.
EVALUATING merges at lap 15.00
   7,   10 : rejected. changed_loss  5.558e-02   merged_size 945.  
   7,   11 : rejected. changed_loss  3.936e-02   merged_size 895.  
   4,   10 : rejected. changed_loss  3.691e-02   merged_size 854.  
  10,   49 : rejected. changed_loss  3.915e-02   merged_size 841.  
  10,   13 : rejected. changed_loss  3.049e-02   merged_size 793.  
   6,   10 : rejected. changed_loss  4.831e-02   merged_size 791.  
  11,   49 : rejected. changed_loss  4.279e-02   merged_size 790.  
   3,    7 : rejected. changed_loss  3.997e-02   merged_size 761.  
   6,   11 : rejected. changed_loss  2.857e-02   merged_size 741.  
  15,   49 : rejected. changed_loss  3.971e-02   merged_size 683.  
   3,    4 : rejected. changed_loss  3.590e-02   merged_size 670.  
   3,   49 : rejected. changed_loss  3.021e-02   merged_size 657.  
  15,   50 : rejected. changed_loss  3.379e-02   merged_size 617.  
   3,   13 : rejected. changed_loss  3.066e-02   merged_size 610.  
   3,    6 : rejected. changed_loss  3.663e-02   merged_size 607.  
   9,   15 : rejected. changed_loss  2.963e-02   merged_size 604.  
  14,   15 : rejected. changed_loss  1.265e-02   merged_size 527.  
MERGE @ lap 15.00 : 0/17 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 15.20. K=14
   0/14 UIDs ineligible because on shortlist for births. 
   26/91 pairs eligible. 65 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   7,   50 : pair_score 9.572e+02, size 563. 393.
   4,   50 : pair_score 8.659e+02, size 472. 393.
   1,    7 : pair_score 8.284e+02, size 264. 563.
  13,   50 : pair_score 8.058e+02, size 412. 393.
   6,   50 : pair_score 8.032e+02, size 409. 393.
  10,   50 : pair_score 7.755e+02, size 381. 393.
   0,    7 : pair_score 7.687e+02, size 205. 563.
   1,    4 : pair_score 7.370e+02, size 264. 472.
   1,   49 : pair_score 7.240e+02, size 264. 459.
  10,   11 : pair_score 7.134e+02, size 381. 331.
   9,   11 : pair_score 7.119e+02, size 380. 331.
   1,    6 : pair_score 6.743e+02, size 264. 409.
   1,   10 : pair_score 6.466e+02, size 264. 381.
   0,    9 : pair_score 5.854e+02, size 205. 380.
   3,   10 : pair_score 5.802e+02, size 198. 381.
   3,    9 : pair_score 5.786e+02, size 198. 380.
   0,   11 : pair_score 5.367e+02, size 205. 331.
   3,   11 : pair_score 5.299e+02, size 198. 331.
   0,   14 : pair_score 5.090e+02, size 205. 303.
   3,   14 : pair_score 5.021e+02, size 198. 303.
   3,   15 : pair_score 4.223e+02, size 198. 223.
EVALUATING merges at lap 16.00
   7,   50 : rejected. changed_loss  2.621e-02   merged_size 961.  
   4,   50 : rejected. changed_loss  5.658e-02   merged_size 865.  
   1,    7 : rejected. changed_loss  2.529e-02   merged_size 828.  
  13,   50 : rejected. changed_loss  4.650e-02   merged_size 806.  
   6,   50 : rejected. changed_loss  3.197e-02   merged_size 803.  
  10,   50 : rejected. changed_loss  5.317e-02   merged_size 775.  
   0,    7 : rejected. changed_loss  3.640e-02   merged_size 771.  
   1,    4 : rejected. changed_loss  6.232e-02   merged_size 733.  
   1,   49 : rejected. changed_loss  2.183e-02   merged_size 722.  
  10,   11 : rejected. changed_loss  3.165e-02   merged_size 709.  
   9,   11 : rejected. changed_loss  1.951e-02   merged_size 709.  
   1,    6 : rejected. changed_loss  1.994e-02   merged_size 671.  
   1,   10 : rejected. changed_loss  4.318e-02   merged_size 643.  
   0,    9 : rejected. changed_loss  1.942e-02   merged_size 586.  
   3,   10 : rejected. changed_loss  1.349e-02   merged_size 581.  
   3,    9 : rejected. changed_loss  1.421e-02   merged_size 581.  
   0,   11 : rejected. changed_loss  2.446e-02   merged_size 534.  
   3,   11 : rejected. changed_loss  5.298e-03   merged_size 530.  
   0,   14 : rejected. changed_loss  5.336e-02   merged_size 509.  
   3,   14 : rejected. changed_loss  4.228e-02   merged_size 504.  
   3,   15 : rejected. changed_loss  3.891e-02   merged_size 425.  
MERGE @ lap 16.00 : 0/21 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 16.20. K=14
   0/14 UIDs ineligible because on shortlist for births. 
   28/91 pairs eligible. 63 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   4,    7 : pair_score 1.037e+03, size 470. 566.
   7,   49 : pair_score 1.026e+03, size 566. 460.
   6,    7 : pair_score 9.750e+02, size 408. 566.
   4,   49 : pair_score 9.310e+02, size 470. 460.
   4,    6 : pair_score 8.797e+02, size 470. 408.
   6,   49 : pair_score 8.689e+02, size 408. 460.
   6,   13 : pair_score 8.207e+02, size 408. 411.
   4,   11 : pair_score 8.001e+02, size 470. 329.
   3,    7 : pair_score 7.669e+02, size 200. 566.
  11,   13 : pair_score 7.412e+02, size 329. 411.
  11,   50 : pair_score 7.242e+02, size 329. 394.
  14,   50 : pair_score 6.985e+02, size 303. 394.
   9,   14 : pair_score 6.840e+02, size 380. 303.
   1,   13 : pair_score 6.743e+02, size 262. 411.
   3,    4 : pair_score 6.717e+02, size 200. 470.
   3,   49 : pair_score 6.609e+02, size 200. 460.
   1,   50 : pair_score 6.574e+02, size 262. 394.
   1,    9 : pair_score 6.429e+02, size 262. 380.
   3,   13 : pair_score 6.127e+02, size 200. 411.
   3,    6 : pair_score 6.096e+02, size 200. 408.
   0,   50 : pair_score 6.005e+02, size 205. 394.
   1,   11 : pair_score 5.917e+02, size 262. 329.
   1,   14 : pair_score 5.660e+02, size 262. 303.
  11,   15 : pair_score 5.537e+02, size 329. 224.
   0,   15 : pair_score 4.300e+02, size 205. 224.
EVALUATING merges at lap 17.00
   4,    7 : rejected. changed_loss  6.625e-02   merged_size 1037  
   7,   49 : rejected. changed_loss  5.334e-02   merged_size 1028  
   6,    7 : rejected. changed_loss  4.694e-02   merged_size 975.  
   4,   49 : rejected. changed_loss  5.720e-02   merged_size 930.  
   4,    6 : rejected. changed_loss  5.836e-02   merged_size 877.  
   6,   49 : rejected. changed_loss  3.771e-02   merged_size 869.  
   6,   13 : rejected. changed_loss  4.988e-02   merged_size 819.  
   4,   11 : rejected. changed_loss  3.947e-02   merged_size 796.  
   3,    7 : rejected. changed_loss  4.009e-02   merged_size 770.  
  11,   13 : rejected. changed_loss  3.823e-02   merged_size 738.  
  11,   50 : rejected. changed_loss  4.051e-02   merged_size 723.  
  14,   50 : rejected. changed_loss  4.190e-02   merged_size 699.  
   9,   14 : rejected. changed_loss  3.410e-02   merged_size 683.  
   1,   13 : rejected. changed_loss  3.466e-02   merged_size 672.  
   3,    4 : rejected. changed_loss  3.622e-02   merged_size 672.  
   3,   49 : rejected. changed_loss  3.037e-02   merged_size 663.  
   1,   50 : rejected. changed_loss  2.821e-02   merged_size 657.  
   1,    9 : rejected. changed_loss  1.869e-02   merged_size 641.  
   3,   13 : rejected. changed_loss  3.086e-02   merged_size 614.  
   3,    6 : rejected. changed_loss  3.685e-02   merged_size 610.  
   0,   50 : rejected. changed_loss  4.228e-02   merged_size 602.  
   1,   11 : rejected. changed_loss  2.247e-02   merged_size 588.  
   1,   14 : rejected. changed_loss  3.743e-02   merged_size 564.  
  11,   15 : rejected. changed_loss  3.669e-02   merged_size 552.  
   0,   15 : rejected. changed_loss  4.737e-02   merged_size 431.  
MERGE @ lap 17.00 : 0/25 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 17.20. K=14
   0/14 UIDs ineligible because on shortlist for births. 
   26/91 pairs eligible. 65 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   7,    9 : pair_score 9.485e+02, size 567. 380.
   7,   11 : pair_score 8.951e+02, size 567. 327.
   4,   13 : pair_score 8.810e+02, size 469. 411.
  13,   49 : pair_score 8.728e+02, size 411. 460.
   7,   14 : pair_score 8.712e+02, size 567. 303.
  49,   50 : pair_score 8.572e+02, size 460. 396.
   4,    9 : pair_score 8.499e+02, size 469. 380.
   9,   49 : pair_score 8.416e+02, size 380. 460.
   9,   13 : pair_score 7.924e+02, size 380. 411.
   6,    9 : pair_score 7.887e+02, size 408. 380.
  11,   49 : pair_score 7.882e+02, size 327. 460.
   4,   14 : pair_score 7.726e+02, size 469. 303.
  14,   49 : pair_score 7.643e+02, size 303. 460.
   6,   11 : pair_score 7.353e+02, size 408. 327.
  13,   14 : pair_score 7.151e+02, size 411. 303.
   6,   14 : pair_score 7.114e+02, size 408. 303.
   3,   50 : pair_score 5.991e+02, size 202. 396.
   0,   10 : pair_score 5.860e+02, size 206. 379.
   3,   10 : pair_score 5.826e+02, size 202. 379.
   3,   11 : pair_score 5.301e+02, size 202. 327.
   1,   15 : pair_score 4.858e+02, size 260. 224.
   1,    3 : pair_score 4.637e+02, size 260. 202.
   3,   15 : pair_score 4.278e+02, size 202. 224.
EVALUATING merges at lap 18.00
   7,    9 : rejected. changed_loss  3.401e-02   merged_size 949.  
   7,   11 : rejected. changed_loss  3.911e-02   merged_size 894.  
   4,   13 : rejected. changed_loss  5.489e-02   merged_size 878.  
  13,   49 : rejected. changed_loss  4.353e-02   merged_size 873.  
   7,   14 : rejected. changed_loss  5.064e-02   merged_size 871.  
  49,   50 : rejected. changed_loss  3.868e-02   merged_size 859.  
   4,    9 : rejected. changed_loss  4.326e-02   merged_size 847.  
   9,   49 : rejected. changed_loss  2.760e-02   merged_size 842.  
   9,   13 : rejected. changed_loss  3.014e-02   merged_size 792.  
   6,    9 : rejected. changed_loss  2.576e-02   merged_size 788.  
  11,   49 : rejected. changed_loss  4.269e-02   merged_size 787.  
   4,   14 : rejected. changed_loss  5.593e-02   merged_size 770.  
  14,   49 : rejected. changed_loss  4.019e-02   merged_size 764.  
   6,   11 : rejected. changed_loss  2.855e-02   merged_size 732.  
  13,   14 : rejected. changed_loss  3.956e-02   merged_size 714.  
   6,   14 : rejected. changed_loss  4.431e-02   merged_size 710.  
   3,   50 : rejected. changed_loss  4.560e-02   merged_size 602.  
   0,   10 : rejected. changed_loss  3.140e-02   merged_size 586.  
   3,   10 : rejected. changed_loss  1.357e-02   merged_size 583.  
   3,   11 : rejected. changed_loss  5.325e-03   merged_size 530.  
   1,   15 : rejected. changed_loss  3.096e-02   merged_size 485.  
   1,    3 : rejected. changed_loss  1.139e-02   merged_size 464.  
